LABEL,TEXT,URL,EMAIL,PHONE
legit,How abt making some of the pics bigger?,No,No,No
legit,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",No,No,No
legit,Happy new year. Hope you are having a good semester,No,No,No
legit,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,No,No,No
legit,We can make a baby in yo tho,No,No,No
smishing,"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 8927307655 now.",No,No,yes
legit,Please sen :)my kind advice :-)please come here and try:-),No,No,No
legit,My friends use to call the same.,No,No,No
legit,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",No,No,No
legit,Ok i msg u b4 i leave my house.,No,No,No
legit,:-) yeah! Lol. Luckily i didn't have a starring role like you!,No,No,No
smishing,"	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565",No,No,yes
legit,Go fool dont cheat others ok,No,No,No
legit,Ok then i'll let him noe later n ask him call u tmr...,No,No,No
legit,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",No,No,No
legit,I've told him that i've returned it. That should i re order it.,No,No,No
legit,Ya:)going for restaurant..,No,No,No
legit,I am in revage theatre now. . Going to watch KALAPANI in a few minutes,No,No,No
legit,Was gr8 to see that message. So when r u leaving? Congrats dear.,No,No,No
legit,I dont thnk its a wrong calling between us..hope u understand,No,No,No
legit,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,No,No,No
legit,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,No,No,No
legit,So what do you guys do.,No,No,No
smishing,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,yes,No,yes
legit,Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry,No,No,No
legit,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,No,No,No
legit,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free,No,No,No
legit,I HAVE A DATE ON SUNDAY WITH somebody I know!!,No,No,No
legit,"I want to show you the world, princess :) how about europe?",No,No,No
legit,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,No,No,No
legit,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,No,No,No
legit,Ard 530 lor. I ok then message ü lor.,No,No,No
legit,Rajni....pls do me a favour. Pls convey my Birthday wishes to Nitya.,No,No,No
legit,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,No,No,No
legit,Poor girl can't go one day lmao,No,No,No
legit,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,No,No,No
smishing,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,No,No,yes
legit,U WILL SWITCH YOUR FONE ON DAMMIT!!,No,No,No
legit,Have you started in skye,No,No,No
smishing,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",No,No,yes
legit,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,No,No,No
legit,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,No,No,No
legit,Hope you are feeling great. Pls fill me in. Abiola,No,No,No
legit,Dai i downloaded but there is only exe file which i can only run that exe after installing.,No,No,No
legit,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",No,No,No
legit,Ranjith cal drpd Deeraj and deepak 5min hold,No,No,No
legit,Pls send me your address sir.,No,No,No
smishing,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. ",No,No,yes
smishing,Nirala launches Aspire  - Noida extn 2/3/4 BHK  - No EMI for 30 mnths  - Corporate rates available  - Hurry for best locations Contact 9560090095,No,No,yes
legit,Yo im right by yo work,No,No,No
legit,have you ever had one foot before?,No,No,No
legit,I sent lanre fakeye's Eckankar details to the mail box,No,No,No
legit,I'm at work. Please call when its possible�,No,No,No
legit,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,No,No,No
smishing,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",No,No,No
legit,Now i'm going for lunch.,No,No,No
legit,I'm glad. You are following your dreams.,No,No,No
legit,If I get there before you after your ten billion calls and texts so help me god,No,No,No
legit,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",No,No,No
legit,I wont. So wat's wit the guys,No,No,No
smishing,"Refer to Pg 2 of todays Hindustan Times UNIVERSAL GROUP launches shops in MARKET SQUARE at Golf Course Extn Road, Gurgaon Vishal Batra Investments 9810193057",No,No,yes
legit,I am in hospital dear. . I will call u back later,No,No,No
legit,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",No,No,No
legit,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",No,No,No
legit,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,No,No,No
legit,Sorry * was at the grocers.,No,No,No
legit,I can do that! I want to please you both inside and outside the bedroom...,No,No,No
legit,Ya! when are ü taking ure practical lessons? I start in june..,No,No,No
smishing,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,No,No,yes
legit,She ran off with a younger man. we will make pretty babies together :),No,No,No
legit,"Fuuuuck I need to stop sleepin, sup",No,No,No
legit,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",No,No,No
legit,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),No,No,No
smishing,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,No,No,yes
smishing,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",No,No,yes
smishing,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,No,yes,yes
legit,"That's cool he'll be here all night, lemme know when you're around",No,No,No
smishing,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938766,No,No,yes
legit,"Sorry, u need to wait",No,No,No
legit,"I'm going  home soon and i don't want to talk to u anymore tonight, k? I've cried enough today.",No,No,No
legit,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",No,No,No
legit,Wat time ü wan today?,No,No,No
legit,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,No,No,No
legit,Ü v ma fan...,No,No,No
legit,We left already we at orchard now.,No,No,No
smishing,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,No,No,yes
legit,Today am going to college so am not able to atten the class.,No,No,No
legit,"Tick, tick, tick ... Babe",No,No,No
legit,Now thats going to ruin your thesis!,No,No,No
legit,Dear reached railway. What happen to you,No,No,No
smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7044518857 Now! ",No,No,yes
legit,All e best 4 ur driving tmr :-),No,No,No
legit,Is ur lecture over?,No,No,No
legit,Me sef dey laugh you. Meanwhile how's my darling anjie!,No,No,No
legit,I never wanted to do was to hurt you. I am sorry if I have done that�,No,No,No
legit,Well boy am I glad G wasted all night at applebees for nothing,No,No,No
legit,That's necessarily respectful,No,No,No
legit,How come she can get it? Should b quite diff to guess rite...,No,No,No
legit,Noooooooo please. Last thing I need is stress. For once in your life be fair.,No,No,No
legit,"I'm going to be home soon and I don't want to talk about this stuff anymore tonight, ok? I've cried enough today.",No,No,No
smishing,"Mobile Office,  AIRTEL LIVE & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com),  You pay no activation,  rental or browsing charges for Airtel Live. You only pay if you Download Content,  or Send MMS.",No,No,No
legit,Ok no prob�thanks�,No,No,No
legit,"Hi, my love! How goes that day? this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",No,No,No
smishing,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",No,No,No
smishing,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,No,No,yes
legit,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,No,No,No
legit,yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,No,No,No
legit,Convey my best regards to him..thanks,No,No,No
legit,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,No,No,No
legit,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,No,No,No
legit,No no:)this is kallis home ground.amla home town is durban:),No,No,No
legit,I want to be inside you every night...,No,No,No
legit,Check wid corect speling i.e. Sarcasm,No,No,No
legit,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,No,No,No
smishing,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile and  FREE camcorder Reply or Call 8000930705,No,No,yes
legit,Old Orchard near univ. How about you?,No,No,No
smishing,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,No,No,yes
legit,"Me, i dont know again oh",No,No,No
legit,You are a big chic. Common. Declare,No,No,No
legit,To day class is there are no class.,No,No,No
smishing,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",No,No,yes
smishing,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,No,No,yes
legit,No..he joined today itself.,No,No,No
smishing,"	U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 0905809458",No,No,yes
legit,Audrie lousy autocorrect,No,No,No
smishing,Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 6299257179,No,No,yes
smishing,"	tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",No,No,No
legit,Lolnice. I went from a fish to ..water.?,No,No,No
legit,Nah dub but je still buff,No,No,No
legit,We'll join the  &lt;#&gt;  bus,No,No,No
smishing,We have identified some unusual activity on your online banking. Please log in via the secure link http:owly/nPyL308KyWG to avoid account suspension,No,No,No
legit,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",No,No,No
legit,How long does applebees take,No,No,No
legit,I am in hospital da. . I will return home in evening,No,No,No
legit,I will come  in half an hour,No,No,No
legit,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,No,No,No
legit,Are you comingdown later?,No,No,No
legit,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",No,No,No
legit,As in i want custom officer discount oh.,No,No,No
legit,Compliments to you. Was away from the system. How your side.,No,No,No
legit,"Good morning, my boytoy! How's those yummy lips ?  What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",No,No,No
legit,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,No,No,No
legit,So when do you wanna gym harri,No,No,No
legit,What Today-sunday..sunday is holiday..so no work..,No,No,No
legit,K.k:)when are you going?,No,No,No
legit,"Ok da, i already planned. I wil pick you.",No,No,No
legit,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,No,No,No
legit,Dont show yourself. How far. Put new pictures up on facebook.,No,No,No
legit,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,No,No,No
legit,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,No,No,No
legit,No no. I will check all rooms befor activities,No,No,No
legit,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",No,No,No
legit,I am sorry it hurt you.,No,No,No
smishing,"Over 3,0,000 songs on the www, music. nokia.com. Download 5 free tracks from the Nokia Music Store. Download now at http://music.nokia.co.in/myn5free",yes,No,No
legit,"I'll get there at 3, unless you guys want me to come some time sooner",No,No,No
legit,Takin a shower now but yeah I'll leave when I'm done,No,No,No
legit,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,No,No,No
legit,Hi dude hw r u da realy mising u today,No,No,No
smishing,"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 7044518857 to claim",No,No,yes
legit,How did you find out in a way that didn't include all of these details,No,No,No
legit,Thought we could go out for dinner. I'll treat you! Seem ok?,No,No,No
legit,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,No,No,No
legit,What happen dear. Why you silent. I am tensed,No,No,No
legit,Kinda. First one gets in at twelve! Aah. Speak tomo,No,No,No
legit,IM GONNA MISS U SO MUCH,No,No,No
legit,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,No,No,No
legit,"Tee hee. Off to lecture, cheery bye bye.",No,No,No
legit,Oh ok wait 4 me there... My lect havent finish,No,No,No
legit,I dont have i shall buy one dear,No,No,No
smishing,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,No,No,yes
legit,Where at were hungry too,No,No,No
legit,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,No,No,No
smishing,"Loan  INR5,00,000 - 7,50,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 ",No,No,yes
legit,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,No,No,No
legit,Oh k :)why you got job then whats up?,No,No,No
legit,Then u going ikea str aft dat?,No,No,No
legit,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,No,No,No
legit,Did u fix the teeth?if not do it asap.ok take care.,No,No,No
smishing,"As a valued customer, I am pleased to advise you that following recent lucky draw of your Mobile No. you are awarded with a Rs.5,00,000 Bonus Prize, call 7908807538",No,No,yes
legit,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",No,No,No
legit,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",No,No,No
smishing,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,No,No,yes
smishing,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",yes,No,yes
legit,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,No,No,No
legit,Ya very nice idea... . .be ready on thursday,No,No,No
legit,East coast,No,No,No
legit,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",No,No,No
legit,I know complain num only..bettr directly go to bsnl offc nd apply for it..,No,No,No
legit,You've always been the brainy one.,No,No,No
legit,"Sorry,in meeting I'll call later",No,No,No
legit,No de.am seeing in online shop so that i asked.,No,No,No
legit,"sorry, no, have got few things to do. may be in pub later.",No,No,No
smishing,Chat n date now! 0871750.77.11! BT-national rate 5p/min only from landlines!,No,No,No
legit,Did either of you have any idea's? Do you know of anyplaces doing something?,No,No,No
smishing,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,yes,No,No
smishing,"	Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/rewa",yes,No,No
legit,I dun believe u. I thk u told him.,No,No,No
legit,Get ready to put on your excellent sub face :),No,No,No
legit,THANX 4 PUTTIN DA FONE DOWN ON ME!!,No,No,No
smishing,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541,No,No,No
legit,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,No,No,No
legit,I'm fine. Hope you are also,No,No,No
legit,What class of  &lt;#&gt;  reunion?,No,No,No
legit,Probably gonna swing by in a wee bit,No,No,No
legit,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,No,No,No
legit,Great! So what attracts you to the brothas?,No,No,No
legit,You should get more chicken broth if you want ramen unless there's some I don't know about,No,No,No
legit,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,No,No,No
legit,Were somewhere on Fredericksburg,No,No,No
smishing,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!",No,No,No
legit,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,No,No,No
legit,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,No,No,No
smishing,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,No,No,No
legit,Ü wait 4 me in sch i finish ard 5..,No,No,No
smishing,You have 1 new message. Call 0207-083-6089,No,No,yes
legit,R u sure they'll understand that! Wine * good idea just had a slurp!,No,No,No
smishing,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120",No,No,yes
legit,Unni thank you dear for the recharge..Rakhesh,No,No,No
legit,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),No,No,No
legit,In which place do you want da.,No,No,No
legit,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,No,No,No
legit,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,No,No,No
legit,Can... I'm free...,No,No,No
legit,"K give me a sec, breaking a  &lt;#&gt;  at cstore",No,No,No
legit,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,No,No,No
legit,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",No,No,No
legit,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,No,No,No
smishing,You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 12 days.,No,No,yes
legit,MAYBE IF YOU WOKE UP BEFORE 3 THIS WOULDN'T BE A PROBLEM.,No,No,No
legit,No. yes please. Been swimming?,No,No,No
legit,Yay can't wait to party together!,No,No,No
smishing,"MBA+PGPM+SAP+PDP+LAPTOP. Fee 3.85 lacs. Register yourself for telephonic interview before 31st August. Limited Seats. Contact 08095370070 ,9886354542",No,No,yes
legit,I am in tirupur.  call you da.,No,No,No
smishing,"Hi Steven Malone, We have identified some unusual activity on your account. Log in via the secure ink to avoid account suspension http:l/natwestauth.xyz",yes,No,No
legit,K.k..how is your sister kids?,No,No,No
legit,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,No,No,No
legit,I am in a marriage function,No,No,No
smishing,"	Missed call alert. These numbers called but left no message. 07008009200",No,No,yes
smishing,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",No,No,yes
legit,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,No,No,No
legit,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,No,No,No
legit,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,No,No,No
legit,:-) :-),No,No,No
legit,We still on for tonight?,No,No,No
legit,Shhhhh nobody is supposed to know!,No,No,No
smishing,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",No,No,No
smishing,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,No,No,yes
legit,I only haf msn. It's yijue@hotmail.com,No,yes,No
smishing,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,No,No,yes
legit,"Haha, just what I was thinkin",No,No,No
smishing,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,No,No,yes
legit,"Hi elaine, is today's meeting confirmed?",No,No,No
legit,Tell me they're female :V how're you throwing in? We're deciding what all to get now,No,No,No
smishing,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. so get txtin now and tell ur friends. 16 reply HL 4info,No,No,yes
smishing,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",No,No,yes
legit,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,No,No,No
legit,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,No,No,No
legit,Also remember to get dobby's bowl from your car,No,No,No
smishing,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,yes,No,No
legit,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,No,No,No
legit,I've would like to thank you for this brother. I promise I wont take your help for granted and will fulfil my promise.,No,No,No
legit,And he's apparently bffs with carly quick now,No,No,No
smishing,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call on 08000839402 NOW!,No,No,yes
smishing,"Latest News! Police station toilet stolen, cops have nothing to go on!",No,No,No
legit,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! ",No,No,No
smishing,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,No,No,yes
legit,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",No,No,No
legit,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",No,No,No
legit,thanks for the temales it was wonderful. Thank. Have a great week.,No,No,No
legit,Also that chat was awesome but don't make it regular unless you can see her in person,No,No,No
legit,What you doing?how are you? Hope everything is fine..,No,No,No
legit,I think just yourself …Thanks and see you tomo,No,No,No
legit,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...,No,No,No
legit,I dont know what to do to come out of this so only am ask questions like this dont mistake me.,No,No,No
legit,"Haha awesome, I might need to take you up on that, what you doin tonight?",No,No,No
legit,Wot is u up 2 then bitch?,No,No,No
legit,You still at grand prix?,No,No,No
legit,"Awesome, lemme know whenever you're around",No,No,No
legit,Have you heard from this week?,No,No,No
legit,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,No,No,No
legit,Ü ready then call me...,No,No,No
legit,Which is weird because I know I had it at one point,No,No,No
smishing,"Please call our customer service representative on 7908807538 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.6,00,000. FL1PKART TEAM",No,No,yes
legit,U meet other fren dun wan meet me ah... Muz b a guy rite...,No,No,No
legit,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",No,No,No
legit,Hello which the site to download songs its urgent pls,No,No,No
legit,K tell me anything about you.,No,No,No
legit,I called and said all to him:)then he have to choose this future.,No,No,No
smishing,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com,yes,No,No
legit,"Yo, you around? Just got my car back",No,No,No
legit,Yeah do! Dont stand to close tho- you ll catch something!,No,No,No
legit,Ok i vl..do u know i got adsense approved..,No,No,No
legit,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,No,No,No
legit,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",No,No,No
legit,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,No,No,No
legit,"Not much, just some textin'. How bout you?",No,No,No
legit,Okie... Thanx...,No,No,No
legit,Yavnt tried yet and never played original either,No,No,No
legit,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",No,No,No
legit,Jos ask if u wana meet up?,No,No,No
legit,Are you going to wipro interview today?,No,No,No
smishing,"	YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £550 prize. To collect Just call 09061743389",No,No,yes
legit,Just sent it. So what type of food do you like?,No,No,No
legit,"Please protect yourself from e-threats. Kotak Mahendra Bank never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",No,No,No
smishing,"Todays Vodafone numbers ending 9167 are selected to receive a Rs.2,00,000 award. If you have a match please call 7044518857 quoting claim code 5001 standard rates apply",No,No,yes
legit,I wait 4 ü inside da car park...,No,No,No
legit,I'm in chennai velachery:),No,No,No
legit,i can call in  &lt;#&gt;  min if thats ok,No,No,No
smishing,"	Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",No,No,yes
legit,"Yeah probably, I still gotta check out with leo",No,No,No
legit,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",No,No,No
legit,I'm very happy for you babe ! Woo hoo party on dude!,No,No,No
legit,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  2 Lacs.there is no source to arrange this amount.,No,No,No
legit,Yup bathe liao...,No,No,No
legit,here is my new address -apples&pairs&all that malarky,No,No,No
legit,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",No,No,No
legit,Love that holiday Monday feeling even if I have to go to the dentists in an hour,No,No,No
smishing,For ur chance to win a £250 cash every wk TXT: ACTION to 80608. www.movietrivia.tv custcare 08712405022,yes,No,yes
